"id","action","symbol","type","buy_point","stop_loss","take_profit","risk","quantity","date","time","gap","bp_filled_price","bp_filled_at","cost","leverage_cost","high","low","highest","lowest","pl","pl_filled_price","pl_amount","price_change","stop_at","created_at"
37,"BUY","NXPI","OKAR/B",78.66,78.32,79.0,50.0,147,"2019-01-24","09:50:00",12.64488,NULL,"2019-01-24T09:51:00.000Z",11563.02,2890.755,NULL,78.34,79.7,NULL,"P",78.66,0.0,"{""3-bars"": -0.001, ""5-bars"": 0.0, ""7-bars"": 0.003}","2019-01-24T10:24:00.000Z","2022-09-23 20:43:58.00129"
38,"SELL","FCX","SHOOTING-STAR",11.28,11.37,11.19,50.0,556,"2019-01-24","09:55:00",48.81511,NULL,"2019-01-24T09:58:00.000Z",6271.68,1567.92,11.37,NULL,NULL,10.83,"L",11.28,0.0,"{""3-bars"": -0.003, ""5-bars"": 0.0, ""7-bars"": -0.004}","2019-01-24T10:04:00.000Z","2022-09-23 20:43:58.01114"
39,"BUY","IQ","HUMMER",19.6,19.41,19.79,50.0,263,"2019-01-25","09:30:00",17.24138,NULL,NULL,5154.8,1288.7,NULL,NULL,NULL,NULL,"C",NULL,NULL,"{""3-bars"": 0, ""5-bars"": 0, ""7-bars"": 0}","2019-01-25T09:34:00.000Z","2022-09-23 20:48:03.591482"
40,"BUY","CRON","OKAR/B",16.23,16.06,16.4,50.0,294,"2019-01-25","09:35:00",50.0,NULL,"2019-01-25T09:36:00.000Z",4771.62,1192.905,NULL,16.01,16.29,NULL,"L",16.23,0.0,"{""3-bars"": 0.001, ""5-bars"": 0.007, ""7-bars"": 0}","2019-01-25T09:37:00.000Z","2022-09-23 20:48:03.60052"
41,"BUY","WDC","HUMMER",41.5,40.95,42.05,50.0,91,"2019-01-25","09:50:00",41.48017,NULL,"2019-01-25T09:52:00.000Z",3776.5,944.125,NULL,40.86,42.08,NULL,"L",41.5,0.0,"{""3-bars"": -0.004, ""5-bars"": -0.014, ""7-bars"": -0.007}","2019-01-25T09:54:00.000Z","2022-09-23 20:48:03.628993"
42,"BUY","CGC","HUMMER",46.94,46.57,47.31,50.0,135,"2019-01-25","09:51:00",2.46305,NULL,"2019-01-25T09:52:00.000Z",6336.9,1584.225,NULL,46.29,47.72,NULL,"L",46.94,0.0,"{""3-bars"": -0.002, ""5-bars"": 0.004, ""7-bars"": -0.008}","2019-01-25T09:55:00.000Z","2022-09-23 20:48:03.631168"
43,"BUY","CGC","HUMMER",46.71,46.3,47.12,50.0,122,"2019-01-25","09:56:00",2.46305,NULL,NULL,5698.62,1424.655,NULL,NULL,NULL,NULL,"C",NULL,NULL,"{""3-bars"": -0.007, ""5-bars"": -0.005, ""7-bars"": -0.006}","2019-01-25T10:00:00.000Z","2022-09-23 20:48:03.642028"
44,"BUY","STX","HUMMER",37.73,37.51,37.95,50.0,227,"2019-01-25","09:58:00",17.26664,NULL,"2019-01-25T09:59:00.000Z",8564.71,2141.178,NULL,37.72,38.12,NULL,"P",37.73,0.0,"{""3-bars"": -0.005, ""5-bars"": -0.003, ""7-bars"": 0.004}","2019-01-25T09:59:00.000Z","2022-09-23 20:48:03.650208"
45,"SELL","NVDA","SHOOTING-STAR",33.98,34.41,33.55,50.0,116,"2019-01-28","09:31:00",6.76561,NULL,"2019-01-28T09:32:00.000Z",3941.68,985.42,34.08,NULL,NULL,32.68,"P",33.98,0.0,"{""3-bars"": 0, ""5-bars"": 0, ""7-bars"": 0}","2019-01-28T09:32:00.000Z","2022-09-23 20:52:14.70452"
46,"SELL","AMAT","SHOOTING-STAR",36.73,36.86,36.6,50.0,385,"2019-01-28","09:39:00",53.16773,NULL,"2019-01-28T09:40:00.000Z",14141.05,3535.263,36.94,NULL,NULL,36.66,"L",36.73,0.0,"{""3-bars"": -0.006, ""5-bars"": -0.011, ""7-bars"": -0.01}","2019-01-28T09:41:00.000Z","2022-09-23 20:52:14.725405"
47,"SELL","SQ","SHOOTING-STAR",75.32,75.78,74.86,50.0,109,"2019-01-28","09:39:00",12.0155,NULL,"2019-01-28T09:40:00.000Z",8209.88,2052.47,75.9,NULL,NULL,74.73,"L",75.32,0.0,"{""3-bars"": -0.008, ""5-bars"": -0.007, ""7-bars"": -0.014}","2019-01-28T09:45:00.000Z","2022-09-23 20:52:14.729154"
48,"SELL","MRVL","SHOOTING-STAR",17.64,17.71,17.57,50.0,714,"2019-01-28","09:46:00",25.87363,NULL,"2019-01-28T09:49:00.000Z",12594.96,3148.74,17.73,NULL,NULL,17.58,"L",17.64,0.0,"{""3-bars"": -0.001, ""5-bars"": 0.002, ""7-bars"": -0.001}","2019-01-28T09:57:00.000Z","2022-09-23 20:52:14.746479"
49,"SELL","MU","SHOOTING-STAR",37.97,38.1,37.84,50.0,385,"2019-01-28","09:53:00",67.16373,NULL,"2019-01-28T09:54:00.000Z",14618.45,3654.612,38.15,NULL,NULL,37.92,"L",37.97,0.0,"{""3-bars"": -0.007, ""5-bars"": -0.006, ""7-bars"": -0.005}","2019-01-28T09:55:00.000Z","2022-09-23 20:52:14.776861"
50,"SELL","AMD","OKAR/S",20.26,20.41,20.11,50.0,333,"2019-01-28","10:00:00",25.39185,NULL,"2019-01-28T10:01:00.000Z",6746.58,1686.645,20.32,NULL,NULL,20.11,"P",20.26,0.0,"{""3-bars"": 0.003, ""5-bars"": -0.001, ""7-bars"": -0.0}","2019-01-28T10:04:00.000Z","2022-09-23 20:52:14.794193"
51,"SELL","ON","OKAR/S",19.73,19.81,19.65,50.0,625,"2019-01-28","10:00:00",67.3913,NULL,"2019-01-28T10:02:00.000Z",12331.25,3082.813,19.81,NULL,NULL,19.69,"L",19.73,0.0,"{""3-bars"": 0.0, ""5-bars"": -0.004, ""7-bars"": -0.001}","2019-01-28T10:08:00.000Z","2022-09-23 20:52:14.798693"
52,"BUY","GLW","OKAR/B",29.98,29.75,30.21,50.0,217,"2019-01-29","09:45:00",5.74538,NULL,"2019-01-29T09:46:00.000Z",6505.66,1626.415,NULL,29.93,30.53,NULL,"P",29.98,0.0,"{""3-bars"": 0.002, ""5-bars"": 0.005, ""7-bars"": 0.005}","2019-01-29T09:53:00.000Z","2022-09-23 20:56:22.516487"
