id,action,symbol,type,buy_point,stop_loss,take_profit,risk,quantity,date,time,gap,bp_filled_price,bp_filled_at,cost,leverage_cost,high,low,highest,lowest,pl,pl_filled_price,pl_amount,price_change,stop_at,created_at
64,SELL,GM,OKAR/S,25.06,25.12,25,50,833,07/01/2016,13:28:00,55.90476,NULL,2016-01-07T13:31:00.000Z,20874.98,5218.745,25.1,NULL,NULL,24.87,P,25.06,0,"{""3-bars"": 0.001, ""5-bars"": -0.0, ""7-bars"": -0.002}",2016-01-07T13:37:00.000Z,20:07.2
65,SELL,SWKS,OKAR/S,61.15,61.42,60.88,50,185,07/01/2016,13:51:00,149.40291,NULL,NULL,11312.75,2828.188,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": -0.003, ""5-bars"": -0.003, ""7-bars"": -0.005}",2016-01-07T13:55:00.000Z,20:07.2
66,SELL,GM,SHOOTING-STAR,24.99,25.04,24.94,50,1000,07/01/2016,13:55:00,55.90476,NULL,2016-01-07T13:57:00.000Z,24990,6247.5,25.01,NULL,NULL,24.87,P,24.99,0,"{""3-bars"": -0.0, ""5-bars"": 0.001, ""7-bars"": -0.0}",2016-01-07T13:59:00.000Z,20:07.3
67,SELL,BP,OKAR/S,19.63,19.66,19.6,50,1667,07/01/2016,13:57:00,61.91358,NULL,2016-01-07T14:00:00.000Z,32723.21,8180.803,19.66,NULL,NULL,19.55,P,19.63,0,"{""3-bars"": 0.0, ""5-bars"": 0.0, ""7-bars"": 0.0}",2016-01-07T14:15:00.000Z,20:07.3
68,SELL,ACAD,SHOOTING-STAR,28.11,28.16,28.06,50,1000,07/01/2016,14:01:00,70.78652,NULL,2016-01-07T14:03:00.000Z,28110,7027.5,28.2,NULL,NULL,28.1,L,28.11,0,"{""3-bars"": 0.001, ""5-bars"": -0.002, ""7-bars"": -0.003}",2016-01-07T14:04:00.000Z,20:07.3
69,SELL,SWKS,OKAR/S,60.66,60.91,60.41,50,200,07/01/2016,14:01:00,149.40291,NULL,2016-01-07T14:03:00.000Z,12132,3033,60.77,NULL,NULL,60.11,P,60.66,0,"{""3-bars"": 0.003, ""5-bars"": 0.005, ""7-bars"": 0.008}",2016-01-07T14:10:00.000Z,20:07.3
70,SELL,BP,SHOOTING-STAR,19.61,19.64,19.58,50,1667,07/01/2016,14:20:00,61.91358,NULL,NULL,32689.87,8172.468,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": -0.001, ""5-bars"": -0.001, ""7-bars"": -0.0}",2016-01-07T14:24:00.000Z,20:07.3
71,SELL,ACAD,OKAR/S,28.77,28.93,28.61,50,312,07/01/2016,14:29:00,70.78652,NULL,2016-01-07T14:31:00.000Z,8976.24,2244.06,28.86,NULL,NULL,28.52,P,28.77,0,"{""3-bars"": -0.0, ""5-bars"": -0.001, ""7-bars"": -0.001}",2016-01-07T14:34:00.000Z,20:07.3
72,SELL,BP,SHOOTING-STAR,19.58,19.61,19.55,50,1667,07/01/2016,14:32:00,61.91358,NULL,2016-01-07T14:33:00.000Z,32639.86,8159.965,19.63,NULL,NULL,19.55,L,19.58,0,"{""3-bars"": -0.001, ""5-bars"": 0.001, ""7-bars"": 0.001}",2016-01-07T14:36:00.000Z,20:07.3
73,SELL,SHEL,SHOOTING-STAR,41.18,41.24,41.12,50,833,07/01/2016,14:44:00,58.35135,NULL,2016-01-07T14:45:00.000Z,34302.94,8575.735,41.22,NULL,NULL,40.92,P,41.18,0,"{""3-bars"": -0.001, ""5-bars"": -0.001, ""7-bars"": -0.002}",2016-01-07T14:52:00.000Z,20:07.3
